,ad,count
1211,ad755914244133,25
1212,ad403726925890,25
1213,ad120259084324,25
1214,ad1073741824019,25
1215,ad1142461300767,25
1216,ad326417514502,25
1217,ad120259084298,25
1218,ad472446402629,25
1219,ad292057776138,25
1220,ad335007449149,25
1221,ad249108103213,25
1222,ad360777252886,25
1223,ad1357209665602,25
1224,ad94489280553,25
1225,ad1425929142282,25
1226,ad584115552259,25
1227,ad807453851667,25
1228,ad532575944745,25
1229,ad970662608932,25
1230,ad240518168627,25
1231,ad584115552317,25
1232,ad858993459207,25
1233,ad163208757255,25
1234,ad1039382085633,25
1235,ad876173328393,25
1236,ad1563368095748,25
1237,ad489626271754,25
1238,ad352187318294,25
1239,ad146028888086,25
1240,ad575525617715,25
1241,ad1486058684464,25
1242,ad1271310319650,25
1243,ad77309411353,25
1244,ad455266533438,25
1245,ad584115552297,25
1246,ad1408749273154,25
1247,ad575525617679,25
1248,ad1022202216466,25
1249,ad1013612281876,25
1250,ad463856468008,25
1251,ad1606317768755,25
1252,ad627065225261,24
1253,ad1640677507075,24
1254,ad1142461300757,24
1255,ad1649267441666,24
1256,ad128849018895,24
1257,ad1434519076891,24
1258,ad1262720385085,24
1259,ad627065225230,24
1260,ad687194767390,24
1261,ad309237645336,24
1262,ad403726925866,24
1263,ad1434519076874,24
1264,ad206158430249,24
1265,ad1099511627813,24
1266,ad17179869230,24
1267,ad12,24
1268,ad687194767383,24
1269,ad1468878815232,24
1270,ad103079215117,24
1271,ad1623497637931,24
1272,ad609885356049,24
1273,ad1614907703318,24
1274,ad1606317768765,24
1275,ad1288490188828,24
1276,ad420906795077,24
1277,ad1065151889438,24
1278,ad618475290660,24
1279,ad523986010176,24
1280,ad532575944727,24
1281,ad1202590842938,24
1282,ad240518168623,24
1283,ad601295421491,24
1284,ad1236950581264,24
1285,ad197568495679,24
1286,ad773094113313,24
1287,ad1709396983857,24
1288,ad1468878815233,24
1289,ad25769803780,24
1290,ad360777252885,24
1291,ad120259084327,24
1292,ad1340029796382,24
1293,ad146028888077,24
1294,ad919123001350,24
1295,ad807453851670,24
1296,ad816043786286,24
1297,ad51539607565,24
1298,ad807453851650,24
1299,ad867583393821,24
1300,ad695784701958,24
1301,ad103079215168,24
1302,ad14,24
1303,ad541165879304,24
1304,ad403726925834,24
1305,ad730144440321,24
1306,ad1133871366161,24
1307,ad1219770712082,24
1308,ad8589934595,24
1309,ad1400159338501,24
1310,ad1537598291973,24
1311,ad541165879308,24
1312,ad558345748511,24
1313,ad816043786275,24
1314,ad1133871366165,24
1315,ad25769803803,24
1316,ad17179869188,24
1317,ad1683627180089,24
1318,ad1520418422815,24
1319,ad498216206361,24
1320,ad240518168607,24
1321,ad730144440352,24
1322,ad120259084305,24
1323,ad790273982472,24
1324,ad1408749273126,24
1325,ad249108103206,24
1326,ad841813590018,24
1327,ad1365799600161,24
1328,ad1288490188818,24
1329,ad455266533408,24
1330,ad1374389534777,24
1331,ad833223655464,24
1332,ad1202590842936,24
1333,ad481036337182,24
1334,ad687194767387,24
1335,ad8589934598,24
1336,ad1529008357412,24
1337,ad249108103198,24
1338,ad1090921693186,24
1339,ad1236950581282,24
1340,ad1331439861787,24
1341,ad34359738377,24
1342,ad25769803808,24
1343,ad1322849927222,24
1344,ad1425929142339,24
1345,ad979252543507,24
1346,ad910533066754,24
1347,ad300647710738,24
1348,ad1520418422812,24
1349,ad42949672960,24
1350,ad34359738430,24
1351,ad197568495646,24
1352,ad884763263000,24
1353,ad652835029036,24
1354,ad790273982486,24
1355,ad618475290641,24
1356,ad1297080123394,24
1357,ad369367187519,24
1358,ad1279900254233,23
1359,ad309237645317,23
1360,ad601295421451,23
1361,ad1297080123397,23
1362,ad558345748519,23
1363,ad420906795019,23
1364,ad1245540515889,23
1365,ad738734374929,23
1366,ad1297080123421,23
1367,ad1151051235391,23
1368,ad309237645326,23
1369,ad8589934612,23
1370,ad1503238553641,23
1371,ad77309411370,23
1372,ad60129542179,23
1373,ad257698037774,23
1374,ad1142461300744,23
1375,ad1159641169932,23
1376,ad1709396983820,23
1377,ad137438953487,23
1378,ad687194767380,23
1379,ad764504178771,23
1380,ad876173328386,23
1381,ad1219770712115,23
1382,ad549755813943,23
1383,ad1657857376256,23
1384,ad1511828488207,23
1385,ad1417339207681,23
1386,ad1340029796410,23
1387,ad180388626451,23
1388,ad781684047908,23
1389,ad687194767401,23
1390,ad1254130450454,23
1391,ad283467841539,23
1392,ad558345748516,23
1393,ad1331439861775,23
1394,ad738734374930,23
1395,ad34359738380,23
1396,ad566935683106,23
1397,ad936302870562,23
1398,ad1073741824018,23
1399,ad1090921693198,23
1400,ad584115552306,23
1401,ad575525617718,23
1402,ad1357209665603,23
1403,ad1554778161173,23
1404,ad1434519076918,23
1405,ad661424963635,23
1406,ad601295421460,23
1407,ad1090921693190,23
1408,ad1554778161209,23
1409,ad1460288880643,23
1410,ad584115552315,23
1411,ad1254130450446,23
1412,ad1640677507117,23
1413,ad876173328445,23
1414,ad163208757265,23
1415,ad1090921693214,23
1416,ad532575944734,23
1417,ad292057776161,23
1418,ad1348619730990,23
1419,ad1219770712076,23
1420,ad214748364828,23
1421,ad592705486920,23
1422,ad352187318301,23
1423,ad17179869222,23
1424,ad180388626438,23
1425,ad1382979469362,23
1426,ad1279900254246,23
1427,ad549755813913,23
1428,ad180388626492,23
1429,ad592705486874,23
1430,ad953482739743,23
1431,ad1039382085643,23
1432,ad841813590041,23
1433,ad1657857376289,23
1434,ad412316860461,23
1435,ad1571958030379,23
1436,ad1365799600143,23
1437,ad420906795070,23
1438,ad1632087572525,23
1439,ad1151051235376,23
1440,ad1365799600139,23
1441,ad300647710772,23
1442,ad343597383716,23
1443,ad773094113288,23
1444,ad1030792151066,23
1445,ad1683627180099,23
1446,ad1305670057997,23
1447,ad1503238553645,23
1448,ad1580547964986,23
1449,ad1563368095747,23
1450,ad1391569403949,23
1451,ad386547056652,23
1452,ad506806140937,23
1453,ad1082331758654,23
1454,ad1597727834122,23
1455,ad1477468749850,23
1456,ad1116691496960,23
1457,ad206158430252,23
1458,ad395136991298,23
1459,ad1151051235348,23
1460,ad1254130450485,23
1461,ad1005022347322,22
1462,ad8589934618,22
1463,ad755914244116,22
1464,ad103079215145,22
1465,ad1340029796398,22
1466,ad996432412726,22
1467,ad1468878815240,22
1468,ad1511828488244,22
1469,ad1623497637921,22
1470,ad549755813890,22
1471,ad206158430216,22
1472,ad1340029796406,22
1473,ad438086664245,22
1474,ad386547056668,22
1475,ad1382979469322,22
1476,ad1236950581270,22
1477,ad1700807049256,22
1478,ad1039382085667,22
1479,ad1494648619009,22
1480,ad1614907703335,22
1481,ad1700807049284,22
1482,ad472446402568,22
1483,ad34359738435,22
1484,ad1425929142313,22
1485,ad62,22
1486,ad309237645314,22
1487,ad369367187489,22
1488,ad1279900254244,22
1489,ad1271310319670,22
1490,ad1700807049286,22
1491,ad901943132173,22
1492,ad927712935985,22
1493,ad919123001374,22
1494,ad481036337191,22
1495,ad798863917089,22
1496,ad1030792151095,22
1497,ad584115552283,22
1498,ad266287972371,22
1499,ad1597727834131,22
1500,ad1417339207680,22
1501,ad1185410973698,22
1502,ad1228360646719,22
1503,ad661424963622,22
1504,ad1494648619041,22
1505,ad1090921693213,22
1506,ad498216206368,22
1507,ad1675037245490,22
1508,ad60129542149,22
1509,ad197568495673,22
1510,ad833223655435,22
1511,ad231928234029,22
1512,ad1391569403954,22
1513,ad1194000908302,22
1514,ad816043786280,22
1515,ad1571958030349,22
1516,ad635655159845,22
1517,ad841813590049,22
1518,ad206158430222,22
1519,ad1030792151040,22
1520,ad1305670058000,22
1521,ad1683627180097,22
1522,ad85899345939,22
1523,ad1073741824039,22
1524,ad1288490188825,22
1525,ad257698037780,22
1526,ad1013612281917,22
1527,ad455266533412,22
1528,ad515396075530,22
1529,ad111669149726,22
1530,ad678604832782,22
1531,ad1099511627825,22
1532,ad1228360646701,22
1533,ad498216206342,22
1534,ad1108101562404,22
1535,ad678604832792,22
1536,ad1606317768749,22
1537,ad1211180777486,22
1538,ad755914244112,22
1539,ad51539607588,22
1540,ad1090921693242,22
1541,ad738734374962,22
1542,ad730144440359,22
1543,ad1657857376274,22
1544,ad687194767382,22
1545,ad120259084288,22
1546,ad566935683084,22
1547,ad51539607573,22
1548,ad1460288880695,22
1549,ad51,22
1550,ad1400159338555,22
1551,ad1090921693199,22
1552,ad1297080123399,22
1553,ad1460288880690,22
1554,ad34359738436,22
1555,ad1322849927212,22
1556,ad824633720907,22
1557,ad403726925862,22
1558,ad1236950581308,22
1559,ad1486058684479,22
1560,ad609885356041,22
1561,ad790273982523,22
1562,ad1494648619054,22
1563,ad180388626455,22
1564,ad1185410973717,22
1565,ad1477468749834,22
1566,ad1529008357391,22
1567,ad523986010128,22
1568,ad1168231104519,22
1569,ad1082331758611,22
1570,ad1288490188850,22
1571,ad1262720385069,22
1572,ad1314259992624,22
1573,ad618475290665,22
1574,ad403726925887,22
1575,ad523986010139,22
1576,ad1047972020291,21
1577,ad1305670057986,21
1578,ad670014898192,21
1579,ad463856467976,21
1580,ad335007449091,21
1581,ad764504178732,21
1582,ad695784701972,21
1583,ad1142461300794,21
1584,ad661424963590,21
1585,ad618475290655,21
1586,ad738734374963,21
1587,ad1477468749895,21
1588,ad395136991297,21
1589,ad644245094411,21
1590,ad601295421459,21
1591,ad1030792151041,21
1592,ad901943132178,21
1593,ad1279900254254,21
1594,ad1580547964936,21
1595,ad1202590842940,21
1596,ad94489280512,21
1597,ad798863917059,21
1598,ad1013612281871,21
1599,ad25769803798,21
1600,ad584115552263,21
1601,ad343597383682,21
1602,ad893353197597,21
1603,ad927712935991,21
1604,ad1314259992639,21
1605,ad1202590842914,21
1606,ad738734374957,21
1607,ad704374636587,21
1608,ad1108101562422,21
1609,ad1382979469317,21
1610,ad498216206350,21
1611,ad1219770712090,21
1612,ad790273982527,21
1613,ad721554505734,21
1614,ad1357209665583,21
1615,ad446676598807,21
1616,ad403726925840,21
1617,ad1666447310856,21
1618,ad678604832776,21
1619,ad979252543545,21
1620,ad850403524633,21
1621,ad17179869193,21
1622,ad515396075566,21
1623,ad472446402586,21
1624,ad841813590072,21
1625,ad1211180777505,21
1626,ad824633720893,21
1627,ad1314259992628,21
1628,ad1434519076929,21
1629,ad498216206372,21
1630,ad1374389534730,21
1631,ad833223655442,21
1632,ad979252543490,21
1633,ad1056561954835,21
1634,ad506806140939,21
1635,ad1073741824022,21
1636,ad687194767414,21
1637,ad1657857376312,21
1638,ad824633720897,21
1639,ad1176821039113,21
1640,ad1254130450471,21
1641,ad1683627180041,21
1642,ad1305670058004,21
1643,ad807453851659,21
1644,ad412316860450,21
1645,ad755914244132,21
1646,ad678604832770,21
1647,ad670014898213,21
1648,ad1675037245498,21
1649,ad1219770712095,21
1650,ad386547056694,21
1651,ad403726925858,21
1652,ad77309411360,21
1653,ad274877906966,21
1654,ad704374636566,21
1655,ad257698037812,21
1656,ad1709396983831,21
1657,ad1666447310870,21
1658,ad352187318298,21
1659,ad352187318279,21
1660,ad1546188226573,21
1661,ad1486058684428,21
1662,ad1228360646704,21
1663,ad1391569403944,21
1664,ad798863917069,21
1665,ad601295421494,21
1666,ad300647710766,21
1667,ad1305670058042,21
1668,ad214748364810,21
1669,ad1460288880681,21
1670,ad1597727834162,21
1671,ad790273982513,21
1672,ad858993459257,21
1673,ad721554505763,21
1674,ad824633720861,21
1675,ad764504178758,21
1676,ad876173328391,21
1677,ad335007449106,21
1678,ad1537598292036,21
1679,ad120259084316,21
1680,ad120259084321,21
1681,ad1331439861803,21
1682,ad1314259992581,21
1683,ad1632087572518,21
1684,ad188978561050,21
1685,ad1194000908318,21
1686,ad1254130450447,21
1687,ad1666447310907,21
1688,ad1657857376294,21
1689,ad1468878815275,21
1690,ad438086664247,21
1691,ad807453851656,21
1692,ad257698037779,21
1693,ad1245540515892,21
1694,ad1013612281911,21
1695,ad1159641169978,21
1696,ad463856467968,21
1697,ad1228360646670,20
1698,ad919123001346,20
1699,ad317827579921,20
1700,ad85899345948,20
1701,ad180388626464,20
1702,ad1554778161156,20
1703,ad670014898210,20
1704,ad901943132196,20
1705,ad652835029012,20
1706,ad1254130450441,20
1707,ad747324309531,20
1708,ad60129542154,20
1709,ad1340029796414,20
1710,ad1133871366157,20
1711,ad979252543503,20
1712,ad1460288880699,20
1713,ad962072674363,20
1714,ad1314259992629,20
1715,ad764504178763,20
1716,ad1649267441701,20
1717,ad541165879318,20
1718,ad704374636569,20
1719,ad412316860437,20
1720,ad1546188226615,20
1721,ad901943132182,20
1722,ad463856468000,20
1723,ad944892805177,20
1724,ad1279900254210,20
1725,ad1632087572522,20
1726,ad996432412675,20
1727,ad1065151889427,20
1728,ad163208757291,20
1729,ad240518168632,20
1730,ad558345748527,20
1731,ad996432412672,20
1732,ad901943132214,20
1733,ad1571958030378,20
1734,ad532575944738,20
1735,ad1546188226598,20
1736,ad34359738409,20
1737,ad1039382085637,20
1738,ad927712935990,20
1739,ad1554778161192,20
1740,ad695784702010,20
1741,ad712964571190,20
1742,ad1391569403925,20
1743,ad283467841550,20
1744,ad1589137899553,20
1745,ad1090921693185,20
1746,ad1202590842912,20
1747,ad1314259992630,20
1748,ad566935683104,20
1749,ad1013612281920,20
1750,ad1348619730965,20
1751,ad1116691496969,20
1752,ad94489280538,20
1753,ad369367187462,20
1754,ad42949673005,20
1755,ad1425929142277,20
1756,ad1391569403927,20
1757,ad841813590081,20
1758,ad369367187485,20
1759,ad738734374973,20
1760,ad352187318315,20
1761,ad1254130450448,20
1762,ad120259084339,20
1763,ad1056561954842,20
1764,ad1108101562403,20
1765,ad1047972020273,20
1766,ad747324309530,20
1767,ad68719476803,20
1768,ad128849018909,20
1769,ad188978561026,20
1770,ad1116691496995,20
1771,ad446676598798,20
1772,ad171798691879,20
1773,ad68719476776,20
1774,ad1125281431605,20
1775,ad833223655445,20
1776,ad798863917085,20
1777,ad962072674317,20
1778,ad257698037806,20
1779,ad111669149730,20
1780,ad386547056690,20
1781,ad111669149727,20
1782,ad962072674344,20
1783,ad300647710763,20
1784,ad867583393834,20
1785,ad850403524659,20
1786,ad584115552276,20
1787,ad257698037775,20
1788,ad850403524654,20
1789,ad249108103169,20
1790,ad446676598796,20
1791,ad1331439861780,20
1792,ad644245094422,20
1793,ad446676598808,20
1794,ad335007449141,20
1795,ad712964571161,20
1796,ad240518168629,20
1797,ad463856468002,20
1798,ad1211180777511,20
1799,ad670014898208,20
1800,ad764504178727,20
1801,ad472446402601,20
1802,ad1271310319630,20
1803,ad77309411364,20
1804,ad1039382085695,20
1805,ad901943132163,20
1806,ad601295421479,20
1807,ad781684047885,20
1808,ad1288490188808,20
1809,ad1082331758643,20
1810,ad670014898201,20
1811,ad360777252932,20
1812,ad60129542186,20
1813,ad231928234003,20
1814,ad489626271795,20
1815,ad343597383701,20
1816,ad206158430212,20
1817,ad773094113344,20
1818,ad412316860439,20
1819,ad1297080123420,20
1820,ad661424963628,20
1821,ad1047972020280,20
1822,ad695784702002,20
1823,ad592705486855,20
1824,ad953482739738,20
1825,ad1194000908304,20
1826,ad1503238553629,20
1827,ad326417514538,20
1828,ad523986010181,20
1829,ad171798691895,20
1830,ad1666447310886,20
1831,ad1030792151076,20
1832,ad721554505746,20
1833,ad1632087572507,20
1834,ad1262720385082,20
1835,ad1649267441681,19
1836,ad1133871366179,19
1837,ad824633720898,19
1838,ad1657857376275,19
1839,ad1297080123426,19
1840,ad137438953504,19
1841,ad146028888091,19
1842,ad876173328417,19
1843,ad429496729617,19
1844,ad25769803785,19
1845,ad395136991236,19
1846,ad1632087572514,19
1847,ad523986010122,19
1848,ad764504178764,19
1849,ad171798691869,19
1850,ad1314259992610,19
1851,ad111669149746,19
1852,ad601295421497,19
1853,ad515396075540,19
1854,ad944892805166,19
1855,ad1451698946065,19
1856,ad1365799600132,19
1857,ad240518168602,19
1858,ad627065225240,19
1859,ad420906795053,19
1860,ad188978561047,19
1861,ad1511828488211,19
1862,ad1090921693191,19
1863,ad1245540515845,19
1864,ad111669149697,19
1865,ad1700807049226,19
1866,ad197568495663,19
1867,ad1202590842885,19
1868,ad712964571176,19
1869,ad901943132203,19
1870,ad1623497637893,19
1871,ad730144440378,19
1872,ad146028888122,19
1873,ad962072674368,19
1874,ad575525617696,19
1875,ad120259084326,19
1876,ad1443109011491,19
1877,ad77309411371,19
1878,ad1391569403933,19
1879,ad1030792151085,19
1880,ad790273982481,19
1881,ad1580547964941,19
1882,ad824633720841,19
1883,ad661424963618,19
1884,ad764504178690,19
1885,ad1133871366170,19
1886,ad1125281431568,19
1887,ad128849018897,19
1888,ad1159641169941,19
1889,ad128849018916,19
1890,ad558345748490,19
1891,ad1494648619021,19
1892,ad1005022347265,19
1893,ad1340029796370,19
1894,ad1614907703308,19
1895,ad1314259992592,19
1896,ad1116691497013,19
1897,ad60129542196,19
1898,ad1589137899531,19
1899,ad652835029015,19
1900,ad1700807049276,19
1901,ad1425929142285,19
1902,ad1511828488237,19
1903,ad953482739744,19
1904,ad68719476739,19
1905,ad1709396983859,19
1906,ad412316860416,19
1907,ad566935683107,19
1908,ad609885356052,19
1909,ad850403524618,19
1910,ad1529008357423,19
1911,ad1571958030338,19
1912,ad429496729647,19
1913,ad1125281431555,19
1914,ad498216206337,19
1915,ad970662608937,19
1916,ad403726925833,19
1917,ad841813590025,19
1918,ad1563368095777,19
1919,ad1151051235374,19
1920,ad1486058684423,19
1921,ad1254130450462,19
1922,ad1520418422791,19
1923,ad1305670058010,19
1924,ad1400159338522,19
1925,ad1168231104526,19
1926,ad1606317768710,19
1927,ad1245540515855,19
1928,ad1099511627807,19
1929,ad1408749273140,19
1930,ad1675037245493,19
1931,ad1477468749889,19
1932,ad395136991262,19
1933,ad1176821039108,19
1934,ad240518168610,19
1935,ad146028888124,19
1936,ad790273982465,19
1937,ad1142461300763,19
1938,ad833223655463,19
1939,ad798863917106,19
1940,ad1391569403907,19
1941,ad695784701970,19
1942,ad403726925869,19
1943,ad1082331758621,19
1944,ad1700807049216,19
1945,ad180388626453,19
1946,ad1099511627820,19
1947,ad309237645329,19
1948,ad1623497637938,19
1949,ad927712935978,19
1950,ad858993459228,19
1951,ad1065151889418,19
1952,ad1614907703330,19
1953,ad807453851680,19
1954,ad1511828488252,19
1955,ad274877907005,19
1956,ad1005022347290,19
1957,ad979252543533,19
1958,ad1580547964959,19
1959,ad51539607606,19
1960,ad764504178715,19
1961,ad1657857376276,19
1962,ad1494648619015,19
1963,ad1486058684420,19
1964,ad335007449147,19
1965,ad1228360646685,19
1966,ad919123001345,19
1967,ad730144440345,19
1968,ad953482739716,19
1969,ad824633720901,19
1970,ad884763263023,19
1971,ad403726925877,19
1972,ad1348619730977,19
1973,ad1348619730987,19
1974,ad257698037787,19
1975,ad377957122066,19
1976,ad1133871366181,19
1977,ad8589934646,19
1978,ad1451698946077,19
1979,ad77309411344,19
